	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous
0	KHMBKGOM_03526	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	188.0	0
0	KHMBKGOM_03527	class	Alveolata; Ciliophora; Spirotrichea; Tintinnida	Tintinnida	256.5	0
0	KHMBKGOM_03528	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	148.7	0
0	KHMBKGOM_03529	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	151.8	0
0	KHMBKGOM_03530	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	75.9	0
0	KHMBKGOM_03533	class	Excavata; Discoba; Heterolobosea; Heterolobosea_X	Heterolobosea_X	71.6	0
0	KHMBKGOM_03540	class	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales	Nephroselmidales	91.7	0
0	KHMBKGOM_03541	class	Amoebozoa; Lobosa; Lobosa_X; Trichosida	Trichosida	104.4	0
0	KHMBKGOM_03543	class	Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	125.9	0
0	KHMBKGOM_03546	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	57.4	0
0	KHMBKGOM_03551	class	Alveolata; Dinoflagellata; Noctilucophyceae; Noctilucales	Noctilucales	63.5	0
0	KHMBKGOM_03554	division	Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	90.1	0
0	KHMBKGOM_03560	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	57.8	0
0	KHMBKGOM_03561	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	440.3	0
0	KHMBKGOM_03563	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	117.5	0
0	KHMBKGOM_03570	class	Amoebozoa; Lobosa; Lobosa_X; Stygamoebida	Stygamoebida	284.3	0
0	KHMBKGOM_03572	class	Alveolata; Dinoflagellata; Noctilucophyceae; Noctilucales	Noctilucales	162.9	0
0	KHMBKGOM_03578	division	Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	95.9	0
0	KHMBKGOM_03579	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	172.9	0
0	KHMBKGOM_03580	order	Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida; Chlorarachnida_X	Chlorarachnida_X	186.4	0
0	KHMBKGOM_03581	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Dactylopodida	Dactylopodida	55.5	0
0	KHMBKGOM_03587	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	72.8	0
0	KHMBKGOM_03588	division	Stramenopiles; Ochrophyta; Xanthophyceae	Xanthophyceae	97.4	0
0	KHMBKGOM_03591	class	Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	263.1	0
0	KHMBKGOM_03592	class	Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales	Chlorodendrales	74.7	0
0	KHMBKGOM_03593	order	Alveolata; Ciliophora; Colpodea; Colpodea_X; Platyophryida	Platyophryida	317.4	0
0	KHMBKGOM_03595	class	Stramenopiles; Opalozoa; Bicoecea; Anoecales	Anoecales	170.6	0
0	KHMBKGOM_03596				106.7	1
0	KHMBKGOM_03598	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	85.5	0
0	KHMBKGOM_03601	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	124.8	0
0	KHMBKGOM_03602	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	135.2	0
0	KHMBKGOM_03604	class	Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	181.4	0
0	KHMBKGOM_03606	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	95.9	0
0	KHMBKGOM_03608	order	Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae	Pavlovaceae	243.8	0
0	KHMBKGOM_03611	order	Excavata; Discoba; Euglenozoa; Kinetoplastida; Neobodonid	Neobodonid	342.0	0
0	KHMBKGOM_03613	order	Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Goniodomataceae	Goniodomataceae	89.0	0
0	KHMBKGOM_03616	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	97.8	0
0	KHMBKGOM_03618	class	Stramenopiles; Sagenista; Labyrinthulomycetes; Labyrinthulales	Labyrinthulales	149.4	0
0	KHMBKGOM_03620	class	Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales	Chlorodendrales	392.9	0
0	KHMBKGOM_03625	class	Stramenopiles; Opalozoa; Bicoecea; Bicoecales	Bicoecales	84.7	0
0	KHMBKGOM_03627	class	Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales	Chloropicales	127.9	0
0	KHMBKGOM_03628	class	Amoebozoa; Conosa; Variosea; Variosea_X	Variosea_X	298.9	0
0	KHMBKGOM_03629	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	398.3	0
0	KHMBKGOM_03630	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	195.7	0
0	KHMBKGOM_03634	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_XXX	Cryptophyceae_XXX	58.5	0
0	KHMBKGOM_03635	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	92.0	0
0	KHMBKGOM_03636	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	76.6	0
0	KHMBKGOM_03638	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	245.4	0
0	KHMBKGOM_03640	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	65.5	0
0	KHMBKGOM_03642	class	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	77.8	0
0	KHMBKGOM_03643	division	Stramenopiles; Ochrophyta; Raphidophyceae	Raphidophyceae	114.4	0
0	KHMBKGOM_03644	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	70.1	0
0	KHMBKGOM_03651	class	Alveolata; Dinoflagellata; Oxyrrhea; Oxyrrhinales	Oxyrrhinales	170.6	0
0	KHMBKGOM_03656	genus	Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Pavlova; Pavlova lutheri	Pavlova lutheri	175.3	0
0	KHMBKGOM_03657	family	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pseudopedinella	Pseudopedinella	290.8	0
0	KHMBKGOM_03658	family	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales; Nephroselmidales_X; Nephroselmis	Nephroselmis	267.3	0
0	KHMBKGOM_03662	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	127.1	0
0	KHMBKGOM_03664	division	Archaeplastida; Chlorophyta	Chlorophyta	154.8	1
0	KHMBKGOM_03666	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	69.3	0
0	KHMBKGOM_03668	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	131.0	0
0	KHMBKGOM_03669	division	Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	90.1	0
0	KHMBKGOM_03670	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	88.2	0
0	KHMBKGOM_03671	class	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X	Chrysophyceae_X	117.9	0
0	KHMBKGOM_03679	division	Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	65.1	0
0	KHMBKGOM_03684	class	Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	105.5	0
0	KHMBKGOM_03689	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	91.3	0
0	KHMBKGOM_03692	class	Hacrobia; Haptophyta; Prymnesiophyceae; Zygodiscales	Zygodiscales	65.9	0
0	KHMBKGOM_03693	division	Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	61.2	0
0	KHMBKGOM_03694	class	Alveolata; Ciliophora; Prostomatea_1; Prostomatea_1_X	Prostomatea_1_X	163.7	0
0	KHMBKGOM_03696	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	93.6	0
0	KHMBKGOM_03698	division	Stramenopiles; Ochrophyta; Raphidophyceae	Raphidophyceae	114.4	0
0	KHMBKGOM_03699	division	Stramenopiles; Ochrophyta; Raphidophyceae	Raphidophyceae	167.9	0
0	KHMBKGOM_03706	class	Alveolata; Dinoflagellata; Noctilucophyceae; Noctilucales	Noctilucales	115.5	0
0	KHMBKGOM_03708	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate	Araphid-pennate	335.5	0
0	KHMBKGOM_03710	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	64.3	0
0	KHMBKGOM_03711	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	513.8	0
0	KHMBKGOM_03712	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	481.1	0
0	KHMBKGOM_03713	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	176.8	0
0	KHMBKGOM_03714	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	57.8	0
0	KHMBKGOM_03717	class	Archaeplastida; Rhodophyta; Compsopogonophyceae; Compsopogonales	Compsopogonales	514.2	0
0	KHMBKGOM_03719	class	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	424.9	0
0	KHMBKGOM_03721	division	Stramenopiles; Stramenopiles_X; Stramenopiles_XX	Stramenopiles_XX	85.5	0
0	KHMBKGOM_03723	class	Opisthokonta; Fungi; Ascomycota; Saccharomycotina	Saccharomycotina	318.5	0
0	KHMBKGOM_03729	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	89.7	0
0	KHMBKGOM_03732	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	147.1	0
0	KHMBKGOM_03737	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Vannellida	Vannellida	202.2	0
0	KHMBKGOM_03739	division	Amoebozoa; Lobosa	Lobosa	385.6	1
0	KHMBKGOM_03742	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	58.5	0
0	KHMBKGOM_03743	class	Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2	Porphyridiales-2	193.7	0
0	KHMBKGOM_03744	class	Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	58.5	0
0	KHMBKGOM_03745	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	168.7	0
0	KHMBKGOM_03746	class	Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales	Chlorodendrales	143.7	0
0	KHMBKGOM_03747	division	Stramenopiles; Ochrophyta; Chrysophyceae	Chrysophyceae	66.2	0
0	KHMBKGOM_03748	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Dactylopodida	Dactylopodida	73.2	0
0	KHMBKGOM_03753	class	Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	63.5	0
0	KHMBKGOM_03755	division	Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	90.9	0
0	KHMBKGOM_03757	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	278.5	0
0	KHMBKGOM_03759	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	349.0	0
0	KHMBKGOM_03760	class	Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	222.2	0
0	KHMBKGOM_03761	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	262.7	0
0	KHMBKGOM_03762	class	Amoebozoa; Lobosa; Lobosa_X; Trichosida	Trichosida	159.5	0
0	KHMBKGOM_03763	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Vannellida	Vannellida	186.0	0
0	KHMBKGOM_03764	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	173.7	0
0	KHMBKGOM_03765	division	Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	113.6	0
0	KHMBKGOM_03766	class	Opisthokonta; Fungi; Ascomycota; Saccharomycotina	Saccharomycotina	177.2	0
0	KHMBKGOM_03768	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	146.4	0
0	KHMBKGOM_03770	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	264.2	0
0	KHMBKGOM_03771	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	285.0	0
0	KHMBKGOM_03772	division	Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	130.6	0
0	KHMBKGOM_03774	class	Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales	Chloropicales	101.3	0
0	KHMBKGOM_03795	class	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X	Chrysophyceae_X	114.8	0
0	KHMBKGOM_03798	class	Stramenopiles; Sagenista; Labyrinthulomycetes; Labyrinthulales	Labyrinthulales	159.1	0
0	KHMBKGOM_03802	division	Archaeplastida; Chlorophyta; Mamiellophyceae	Mamiellophyceae	142.5	0
0	KHMBKGOM_03803	class	Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	169.5	0
0	KHMBKGOM_03806	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	65.5	0
0	KHMBKGOM_03810	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Dactylopodida	Dactylopodida	447.2	0
0	KHMBKGOM_03812	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	236.5	0
0	KHMBKGOM_03816	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	62.4	0
0	KHMBKGOM_03817	division	Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	121.3	0
0	KHMBKGOM_03819	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	245.4	0
0	KHMBKGOM_03821	division	Alveolata; Ciliophora; Spirotrichea	Spirotrichea	141.0	0
0	KHMBKGOM_03823	class	Excavata; Discoba; Euglenozoa; Euglenida	Euglenida	100.5	0
0	KHMBKGOM_03826	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	219.5	0
0	KHMBKGOM_03827	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	229.9	0
0	KHMBKGOM_03828	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	162.5	0
0	KHMBKGOM_03831	genus	Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Dolichomastigaceae; Dolichomastix; Dolichomastix tenuilepis	Dolichomastix tenuilepis	885.6	0
0	KHMBKGOM_03832	class	Amoebozoa; Discosea; Discosea_X; Discosea_XX	Discosea_XX	155.6	0
0	KHMBKGOM_03835	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	213.0	0
0	KHMBKGOM_03837	class	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	Chlamydomonadales	260.0	0
0	KHMBKGOM_03838	species	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes; Glaucocystophytes_X; Gloeochaete; Gloeochaete wittrockiana	Gloeochaete wittrockiana	303.9	0
0	KHMBKGOM_03841	class	Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	109.0	0
0	KHMBKGOM_03842	family	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales; Nephroselmidales_X; Nephroselmis	Nephroselmis	178.7	0
0	KHMBKGOM_03843	family	Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Dolichomastigaceae; Dolichomastix	Dolichomastix	233.4	0
0	KHMBKGOM_03844	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	110.9	0
0	KHMBKGOM_03845	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	132.9	0
0	KHMBKGOM_03846	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	120.6	0
0	KHMBKGOM_03847	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	89.4	0
0	KHMBKGOM_03848	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	478.4	0
0	KHMBKGOM_03852	division	Archaeplastida; Chlorophyta; Picocystophyceae	Picocystophyceae	186.0	0
0	KHMBKGOM_03854	class	Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	68.2	0
0	KHMBKGOM_03857	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate	Araphid-pennate	82.4	0
0	KHMBKGOM_03860	class	Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	229.2	0
0	KHMBKGOM_03863	order	Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae	Chloropicaceae	282.7	0
0	KHMBKGOM_03864	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	203.0	0
0	KHMBKGOM_03865	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	131.7	0
0	KHMBKGOM_03868	class	Opisthokonta; Fungi; Ascomycota; Saccharomycotina	Saccharomycotina	96.3	0
0	KHMBKGOM_03869	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	113.6	0
0	KHMBKGOM_03870	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	193.0	0
0	KHMBKGOM_03872	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	67.0	0
0	KHMBKGOM_03875	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	271.9	0
0	KHMBKGOM_03878	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	221.9	0
0	KHMBKGOM_03880	class	Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	151.8	0
0	KHMBKGOM_03887	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	104.8	0
0	KHMBKGOM_03892	class	Alveolata; Dinoflagellata; Dinophyceae; Suessiales	Suessiales	66.2	0
0	KHMBKGOM_03894	order	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C	Chrysophyceae_Clade-C	147.9	0
0	KHMBKGOM_03896	class	Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2	Porphyridiales-2	262.7	0
0	KHMBKGOM_03897	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	76.3	0
0	KHMBKGOM_03905	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	420.2	0
0	KHMBKGOM_03906	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	116.3	0
0	KHMBKGOM_03907	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	82.4	0
0	KHMBKGOM_03908	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	163.3	0
0	KHMBKGOM_03911	class	Alveolata; Ciliophora; Colpodea; Colpodea_X	Colpodea_X	65.1	0
0	KHMBKGOM_03914	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	68.2	0
0	KHMBKGOM_03915	class	Amoebozoa; Conosa; Variosea; Variosea_X	Variosea_X	321.2	0
0	KHMBKGOM_03916	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	280.8	0
0	KHMBKGOM_03917	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	142.9	0
0	KHMBKGOM_03919	order	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX	Pyramimonadales_XX	207.6	0
0	KHMBKGOM_03925	class	Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	127.1	0
0	KHMBKGOM_03928	order	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales	Pedinellales	188.7	0
0	KHMBKGOM_03929	genus	Alveolata; Ciliophora; Spirotrichea; Tintinnida; Favellidae; Favella; Favella taraikaensis	Favella taraikaensis	144.8	0
0	KHMBKGOM_03931	class	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	129.8	0
0	KHMBKGOM_03933	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	253.8	0
0	KHMBKGOM_03936	order	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales; Nephroselmidales_X	Nephroselmidales_X	113.6	0
0	KHMBKGOM_03940	family	Alveolata; Apicomplexa; Colpodellidea; Vitrelladida; Vitrellaceae; Vitrella	Vitrella	140.2	0
0	KHMBKGOM_03941	class	Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales	Chlorodendrales	510.4	0
0	KHMBKGOM_03945	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	115.5	0
0	KHMBKGOM_03947	family	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Thalassiosira	Thalassiosira	186.0	0
0	KHMBKGOM_03949	division	Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	65.5	0
0	KHMBKGOM_03951	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	558.5	0
0	KHMBKGOM_03952	class	Hacrobia; Hacrobia_X; Hacrobia_XX; Hacrobia_XXX	Hacrobia_XXX	263.5	0
0	KHMBKGOM_03955	class	Stramenopiles; Sagenista; Labyrinthulomycetes; Labyrinthulales	Labyrinthulales	137.5	0
0	KHMBKGOM_03956	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	253.8	0
0	KHMBKGOM_03966	class	Opisthokonta; Fungi; Ascomycota; Saccharomycotina	Saccharomycotina	70.9	0
0	KHMBKGOM_03968	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	98.2	0
0	KHMBKGOM_03970	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	490.7	0
0	KHMBKGOM_03971	division	Archaeplastida; Glaucophyta; Glaucocystophyceae	Glaucocystophyceae	87.4	0
0	KHMBKGOM_03972	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	152.5	0
0	KHMBKGOM_03973				138.7	1
0	KHMBKGOM_03978	family	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Thalassiosira	Thalassiosira	447.6	0
0	KHMBKGOM_03981	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	79.0	0
0	KHMBKGOM_03982	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	174.9	0
0	KHMBKGOM_03983	division	Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	84.7	0
0	KHMBKGOM_03987				83.2	1
0	KHMBKGOM_03989	order	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	Mamiellaceae	197.6	0
0	KHMBKGOM_03995	class	Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	229.9	0
0	KHMBKGOM_03996	class	Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales	Porphyridiales	102.1	0
0	KHMBKGOM_03998	order	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	Mamiellaceae	58.5	0
0	KHMBKGOM_03999	class	Hacrobia; Haptophyta; Prymnesiophyceae; Calcihaptophycidae	Calcihaptophycidae	55.8	0
0	KHMBKGOM_04006	class	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	137.1	0
0	KHMBKGOM_04007	class	Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales	Chloropicales	152.1	0
0	KHMBKGOM_04008	division	Stramenopiles; Ochrophyta; Xanthophyceae	Xanthophyceae	97.1	0
0	KHMBKGOM_04009	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	118.6	0
0	KHMBKGOM_04011	family	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pyramimonas	Pyramimonas	297.4	0
0	KHMBKGOM_04015	order	Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Bolidomonadaceae	Bolidomonadaceae	183.0	0
0	KHMBKGOM_04018	division	Archaeplastida; Rhodophyta; Porphyridiophyceae	Porphyridiophyceae	93.2	0
0	KHMBKGOM_04019	division	Archaeplastida; Chlorophyta; Mamiellophyceae	Mamiellophyceae	132.9	0
0	KHMBKGOM_04020	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	129.0	0
0	KHMBKGOM_04021	class	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales	Nephroselmidales	172.9	0
0	KHMBKGOM_04022	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales	Dolichomastigales	124.8	0
0	KHMBKGOM_04024	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	235.7	0
0	KHMBKGOM_04026	class	Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	89.0	0
0	KHMBKGOM_04027	class	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	Chlamydomonadales	100.1	0
